gid,entity_nam,reference1,gmrotation,lat,long,province
20681204,Swartbaken,2921CB_3,0,-29.533,21.35115,Northern Cape
20681205,Witkoppies,2921CB_9,0,-29.59971,21.40725,Northern Cape
20681206,Rietfontein,2921CB_6,0,-29.55641,21.27199,Northern Cape
20681207,Rietfontein,2921CB_6,0,-29.55796,21.26623,Northern Cape
20681208,Soutrivier,2921CB_11,0,-29.64379,21.277,Northern Cape
20681209,Klein Latrivier,2921CB_12,0,-29.63087,21.32058,Northern Cape
20681210,Constantia,2722BD_1,0,-27.28968,22.75738,Northern Cape
20681211,Kongoni,2722BD_3,0,-27.26641,22.86146,Northern Cape
20681212,Mooidraai,2722BD_4,0,-27.29295,22.9006,Northern Cape
20681867,Douglas Estate,2923BB_2,0,-29.03495,23.84398,Northern Cape
20681868,Blakelaw,2923BB_2,0,-29.02886,23.84291,Northern Cape
20681869,Douglas Holiday Resort,2923BB_2,0,-29.04344,23.84161,Northern Cape
20681870,Ullswater Riviera,2923BB_3,0,-29.03941,23.85183,Northern Cape
20681871,Milford,2923BB_3,0,-29.03377,23.86247,Northern Cape
20681872,Draaihoek,2923BB_3,0,-29.02851,23.87403,Northern Cape
20681873,Malabar,2923BB_3,0,-29.02554,23.86347,Northern Cape
20681874,Malabar,2923BB_3,0,-29.01791,23.87716,Northern Cape
20681875,Marseilles,2923BB_3,0,-29.00226,23.8735,Northern Cape
20681876,Aqua,2923BB_3,0,-29.01958,23.88856,Northern Cape
20681877,Avoca,2923BB_3,0,-29.00208,23.88719,Northern Cape
20681878,Avoca,2923BB_3,0,-29.0074,23.88631,Northern Cape
20681879,Apiesdraai,2923BB_4,0,-29.00829,23.9084,Northern Cape
20681880,Uitsig,2923BB_4,0,-29.01268,23.92741,Northern Cape
20681881,De Keur,2923BB_4,0,-29.00398,23.93998,Northern Cape
20681882,Blaauwkrantz,2923BB_4,0,-29.00015,23.94447,Northern Cape
20681883,Blaauwkrantz,2923BB_5,0,-29.00808,23.96174,Northern Cape
20681884,De Kalk,2923BB_5,0,-29.02127,23.96156,Northern Cape
20681885,Bezanne,2923BB_5,0,-29.01819,23.9633,Northern Cape
20681886,Vrugbaar,2923BB_5,0,-29.01738,23.97277,Northern Cape
20681887,Zoutpabsdrift,2923BB_5,0,-29.03027,23.98616,Northern Cape
20681888,Badenhorstfontein,2923BB_5,0,-29.04481,23.98712,Northern Cape
20681889,Badenhorstfontein,2923BB_10,0,-29.06463,23.98099,Northern Cape
20681890,Bakenskop,2923BB_9,0,-29.08195,23.9041,Northern Cape
20681891,Norwood,2923BB_8,0,-29.07383,23.87797,Northern Cape
20682242,Sunnydale Annex,2924AC_1,0,-29.29258,24.01806,Northern Cape
20682243,Thornhill,2924AC_2,0,-29.27877,24.08578,Northern Cape
20682244,Scholtzfontein,2924AC_5,0,-29.29311,24.23439,Northern Cape
20682245,Fort Richmond,2924AC_10,0,-29.30643,24.20345,Northern Cape
20682246,Wiltshire,2924AC_6,0,-29.33047,24.02972,Northern Cape
20682247,Vaalkamers,2924AC_6,0,-29.3024,24.00216,Northern Cape
20682248,Conventry,2924AC_11,0,-29.35864,24.03144,Northern Cape
20682249,Ottawa,2924AC_11,0,-29.36666,24.03699,Northern Cape
20682250,Dantjies Dam,2924AC_12,0,-29.39878,24.06008,Northern Cape
20682251,Lilienstein,2924AC_12,0,-29.38026,24.09771,Northern Cape
20682252,Egmont,2924AC_13,0,-29.3983,24.14655,Northern Cape
20682253,Swartbult,2924AC_14,0,-29.38423,24.17193,Northern Cape
20682254,Blackheath,2924AC_14,0,-29.37767,24.16372,Northern Cape
20682255,Voorspoed,2924AC_14,0,-29.36418,24.17067,Northern Cape
20682256,Springfield,2924AC_14,0,-29.35787,24.1905,Northern Cape
20682257,Glen Frere,2924AC_15,0,-29.35935,24.22374,Northern Cape
20682258,Geluk,2924AC_20,0,-29.40158,24.22387,Northern Cape
20682259,Rus en Vrede,2924AC_20,0,-29.41711,24.22568,Northern Cape
20682260,Bannackburn,2924AC_19,0,-29.41781,24.19981,Northern Cape
20682261,Fermanagh,2924AC_18,0,-29.42692,24.12533,Northern Cape
20682262,Uitzicht,2924AC_16,0,-29.42994,24.00767,Northern Cape
20682263,Eskdale,2924AC_21,0,-29.49312,24.00464,Northern Cape
20682264,Elsiesdam,2924AC_22,0,-29.45175,24.08668,Northern Cape
20682265,Rusdal,2924AC_22,0,-29.4858,24.0608,Northern Cape
20682266,Donegal,2924AC_22,0,-29.47957,24.09752,Northern Cape
20682633,Attiesdam,2924DC_6,0,-29.84018,24.50439,Northern Cape
20683417,Boomplaas,2823BB_10,0,-28.05848,23.98364,Northern Cape
20683418,Damplaas,2823BB_14,0,-28.10629,23.93571,Northern Cape
20683419,Kalkfontein,2823BB_8,0,-28.05795,23.89812,Northern Cape
20683420,Kromdraai,2823BB_8,0,-28.0594,23.8914,Northern Cape
20683421,Eben Haezer,2823BB_8,0,-28.08971,23.86267,Northern Cape
20683422,Darleston,2823BB_16,0,-28.1512,23.79778,Northern Cape
20683423,Ridgewood,2823BB_17,0,-28.15687,23.81138,Northern Cape
20683424,Eden,2823BB_12,0,-28.11118,23.81437,Northern Cape
20683425,Vaalbosblaar,2823BB_12,0,-28.11172,23.8214,Northern Cape
20683426,Rus-en-Vrede,2823BB_13,0,-28.11441,23.8649,Northern Cape
20683427,Toekoms,2823BB_14,0,-28.11773,23.90605,Northern Cape
20683428,Largo,2823BB_14,0,-28.13843,23.90039,Northern Cape
20683429,Vaalkop,2823BB_15,0,-28.11019,23.96822,Northern Cape
20683430,Rooigravel,2823BB_25,0,-28.20237,23.95647,Northern Cape
20683431,Mooiplaas,2823BB_19,0,-28.18294,23.92571,Northern Cape
20683432,Kaaldraai,2823BB_19,0,-28.19645,23.92283,Northern Cape
20683433,Grasbult,2823BB_19,0,-28.19695,23.91646,Northern Cape
20683434,Bakkiesdraai,2823BB_18,0,-28.19255,23.86552,Northern Cape
20683435,Kleinplaas,2823BB_18,0,-28.18608,23.85284,Northern Cape
20683436,Swartputs,2823BB_17,0,-28.17946,23.84601,Northern Cape
20683437,Surprise,2823BB_17,0,-28.18638,23.83043,Northern Cape
20683438,Maritzrus,2823BB_16,0,-28.17626,23.77647,Northern Cape
20683439,Vergenoeg,2823BB_16,0,-28.19923,23.76472,Northern Cape
20683440,Vogelstruispan,2823BB_22,0,-28.24603,23.82549,Northern Cape
20683441,Geluk,2823BB_23,0,-28.21603,23.85006,Northern Cape
20683817,Kareepan,2823DC_11,0,-28.87409,23.54948,Northern Cape
20683818,Koekama,2823DC_16,0,-28.90557,23.53621,Northern Cape
20683819,Na Ure,3120BD_13,0,-31.3922,20.88599,Northern Cape
20683820,Rus en Raas,3120BD_13,0,-31.39524,20.88523,Northern Cape
20683821,Lynskloof,3120BD_13,0,-31.36052,20.85982,Northern Cape
20683822,Wildealslaagte,2823DC_12,0,-28.8694,23.59854,Northern Cape
20683823,Die Kruis,3120BD_15,0,-31.3758,20.95386,Northern Cape
20683824,Goedverwagting,3120BD_19,0,-31.41527,20.92365,Northern Cape
20683825,Petrusville,3120BD_18,0,-31.41023,20.89349,Northern Cape
20683826,De Rust,3120BD_18,0,-31.42628,20.88447,Northern Cape
20683827,Jorgais,2823DC_13,0,-28.88754,23.62844,Northern Cape
20683828,Rusoord,3120BD_17,0,-31.42979,20.80038,Northern Cape
20683829,Slangfontein,3120BD_16,0,-31.41064,20.79289,Northern Cape
20683830,Matjiesfontein,3120BD_22,0,-31.49503,20.84799,Northern Cape
20683831,Pietsgat,3120BD_23,0,-31.45322,20.8672,Northern Cape
20683832,Rondegat,3120BD_23,0,-31.49538,20.89905,Northern Cape
20683833,Wilgerhof,3120BD_24,0,-31.46633,20.92037,Northern Cape
20683834,Platpoort,3120CA_7,0,-31.59915,20.08099,Northern Cape
20683835,Leliekrans,3120CA_11,0,-31.64305,20.00434,Northern Cape
20683836,Kapgat,3120CA_13,0,-31.64115,20.13907,Northern Cape
20683837,Kapgat,3120CA_13,0,-31.62803,20.13637,Northern Cape
20683838,Witkraal,3120CA_14,0,-31.60755,20.17095,Northern Cape
20683839,Klein-Witkraal,3120CA_14,0,-31.61123,20.18837,Northern Cape
20683840,Langfontein,3120CA_20,0,-31.69125,20.21584,Northern Cape
20683841,Hangnes,3120CA_21,0,-31.71174,20.04494,Northern Cape
20684217,Gringley,2722CB_20,0,-27.67189,22.47252,Northern Cape
20684218,Meerlust,2722CB_19,0,-27.6565,22.44577,Northern Cape
20684219,Witfontein,3121CB_24,0,-31.72092,21.401,Northern Cape
20684220,Rusoord,3121CB_24,0,-31.70371,21.40276,Northern Cape
20684221,Blydevooruitzicht,3121CB_25,0,-31.70371,21.45882,Northern Cape
20684222,Skeerwater,2722CB_18,0,-27.69258,22.36913,Northern Cape
20684223,Vryheid,2722CB_16,0,-27.66723,22.28489,Northern Cape
20684224,Nuwerus,2722CB_22,0,-27.74339,22.30398,Northern Cape
20684225,Malley,2722CB_25,0,-27.71336,22.48186,Northern Cape
20684226,Malley,2722CB_25,0,-27.74187,22.48469,Northern Cape
20684227,Tweeriviere,3121CC_2,0,-31.75024,21.06246,Northern Cape
20684228,Voorspoed,3121CC_3,0,-31.77901,21.14103,Northern Cape
20684229,Ploegfontein,3121CC_5,0,-31.76514,21.20151,Northern Cape
20684230,Burgerspos,3121CC_7,0,-31.8416,21.05117,Northern Cape
20684231,Burgerspos,3121CC_6,0,-31.84328,21.04018,Northern Cape
20684232,Jaagleegte,3121CC_13,0,-31.86431,21.13052,Northern Cape
20684233,Nooitgedag,3121CC_14,0,-31.89344,21.19491,Northern Cape
20684234,Moutonsfontein,3121CC_15,0,-31.89218,21.21389,Northern Cape
20684235,Sonop,3121CC_17,0,-31.90641,21.09634,Northern Cape
20684236,Dwaalfontein,3121CC_17,0,-31.93513,21.08198,Northern Cape
20684237,Vaalkoppiesfontein,3120DD_20,0,-31.9341,20.99999,Northern Cape
20684238,Spesbona,3121CC_21,0,-31.97507,21.00774,Northern Cape
20684239,Spioenbergvlak,3121CC_22,0,-31.99045,21.07123,Northern Cape
20684240,Pearson's Hunt,2722CC_1,0,-27.7948,22.0242,Northern Cape
20684241,Vaalkoppiesfontein,3121CC_16,0,-31.93416,21.00083,Northern Cape
20681213,Klein Latrivier,2921CB_12,0,-29.63034,21.33379,Northern Cape
20681214,Telele,2722BD_4,0,-27.2662,22.91897,Northern Cape
20681215,Witkoppies,2921CB_15,0,-29.62415,21.49923,Northern Cape
20681216,Heuningdraai,2722BD_8,0,-27.32708,22.88748,Northern Cape
20681217,Klaarpraat,2921CB_15,0,-29.64115,21.45283,Northern Cape
20681218,Heuningdraai,2722BD_8,0,-27.33137,22.88631,Northern Cape
20681219,Klaarpraat,2921CB_19,0,-29.67447,21.4338,Northern Cape
20681220,Johnniesdale,2921CB_17,0,-29.68547,21.3163,Northern Cape
20681221,Riviera,2722BD_6,0,-27.30926,22.75118,Northern Cape
20681222,Picardy,2722BD_6,0,-27.34801,22.77687,Northern Cape
20681223,Fransenville,2921CB_22,0,-29.74085,21.34044,Northern Cape
20681224,Cobham,2722BD_12,0,-27.39537,22.84037,Northern Cape
20681225,Leonard,2722BD_13,0,-27.37603,22.85002,Northern Cape
20681226,Chelmsford,2722BD_13,0,-27.37059,22.85632,Northern Cape
20681227,Smuts,2722BD_13,0,-27.35441,22.86713,Northern Cape
20681228,Middelplaats,2722BD_14,0,-27.37258,22.92364,Northern Cape
20681229,Mamatwan,2722BD_14,0,-27.39915,22.94122,Northern Cape
20681232,Shirley,2722BD_19,0,-27.44812,22.93332,Northern Cape
20681233,Hereniging,2722BD_17,0,-27.41927,22.83488,Northern Cape
20681234,Stilstaan - en - Afspring,2921CC_1,0,-29.79181,21.02553,Northern Cape
20681235,Sutton,2722BD_17,0,-27.43183,22.82381,Northern Cape
20681236,Jagtdrift,2921CC_2,0,-29.75202,21.07796,Northern Cape
20681892,Backhouse,2923BB_7,0,-29.07045,23.80733,Northern Cape
20681893,St. Clair,2923BB_7,0,-29.06064,23.81355,Northern Cape
20681894,Blackhouse,2923BB_6,0,-29.05364,23.78066,Northern Cape
20681895,Wimbledon,2923BB_13,0,-29.13252,23.87622,Northern Cape
20681896,Sunset,2923BB_13,0,-29.13278,23.89207,Northern Cape
20681897,Badenhorstfontein,2923BB_15,0,-29.12205,23.98906,Northern Cape
20681898,Dover,2923BB_20,0,-29.19216,23.98252,Northern Cape
20681899,Duikersvlei,2923BB_21,0,-29.22563,23.7946,Northern Cape
20681900,Kuhnorun,2923BB_24,0,-29.24454,23.9158,Northern Cape
20681901,Leeuberg,2923BB_25,0,-29.20524,23.95373,Northern Cape
20681902,Gamodisa,2723AA_1,0,-27.01639,23.02505,Northern Cape
20681903,Elford,2723AA_2,0,-27.01849,23.07735,Northern Cape
20681904,Titanic,2723AA_6,0,-27.05792,23.01505,Northern Cape
20681905,Ardath,2723AA_15,0,-27.10466,23.21301,Northern Cape
20681906,Wingate,2723AA_15,0,-27.13216,23.24596,Northern Cape
20681907,Langford,2723AA_16,0,-27.19991,23.026,Northern Cape
20681908,London,2723AA_21,0,-27.22945,23.03527,Northern Cape
20681909,Eldoret,2723AA_22,0,-27.23072,23.08013,Northern Cape
20681910,Blyfontein,2723AB_12,0,-27.14321,23.34106,Northern Cape
20681912,Kameelaar,2723AC_1,0,-27.27106,23.04717,Northern Cape
20681913,Erin,2723AC_1,0,-27.2872,23.04392,Northern Cape
20681914,Pretoria,2723AC_2,0,-27.26217,23.07689,Northern Cape
20681915,Kareepan,2723AC_2,0,-27.26198,23.09534,Northern Cape
20681916,Engeland,2723AC_2,0,-27.25691,23.09778,Northern Cape
20682267,Tyrone,2924AC_23,0,-29.45707,24.12199,Northern Cape
20682268,Roscommon,2924AC_23,0,-29.49153,24.1438,Northern Cape
20682269,Welverdiend,2924AC_24,0,-29.47371,24.15935,Northern Cape
20682270,Edenburg,2924AC_25,0,-29.46704,24.20438,Northern Cape
20682271,Quaggapan,2924AC_25,0,-29.46596,24.22675,Northern Cape
20682272,Standhourskraal,2924AD_1,0,-29.25225,24.2704,Northern Cape
20682273,Middelvlei,2924AD_1,0,-29.26517,24.2741,Northern Cape
20682274,Biesievlei,2924AD_1,0,-29.26998,24.29277,Northern Cape
20682275,Scholtzfontein Suid,2924AD_1,0,-29.28881,24.27557,Northern Cape
20682276,Katbosdam,2924AD_2,0,-29.26331,24.33491,Northern Cape
20682277,Soutfontein,2924AD_2,0,-29.29619,24.3378,Northern Cape
20682278,Klip Pan,2924AD_4,0,-29.29043,24.41893,Northern Cape
20682279,Output,2924AD_4,0,-29.27687,24.43558,Northern Cape
20682280,Enslin,2924AD_5,0,-29.27076,24.49679,Northern Cape
20682281,Roodelaagte,2924AD_10,0,-29.31297,24.46228,Northern Cape
20682282,Spes Bona,2924AD_10,0,-29.34892,24.48663,Northern Cape
20682283,Spes Bona West,2924AD_10,0,-29.32783,24.46884,Northern Cape
20682284,Graspan Fergus West,2924AD_9,0,-29.3171,24.44427,Northern Cape
20682285,Graspan,2924AD_9,0,-29.34126,24.41022,Northern Cape
20682286,Burgersdam,2924AD_8,0,-29.31221,24.38707,Northern Cape
20682287,Soetfontein,2924AD_8,0,-29.31674,24.35114,Northern Cape
20682288,Beesdam,2924AD_6,0,-29.32446,24.29538,Northern Cape
20682289,Arnotsdal,2924AD_6,0,-29.32019,24.26544,Northern Cape
20682290,Lovedale,2924AD_11,0,-29.35353,24.29832,Northern Cape
20682291,Vaalpan,2924AD_13,0,-29.39315,24.35106,Northern Cape
20682648,Nooitgedacht,2924DC_12,0,-29.89455,24.55836,Northern Cape
20682649,Doringvlei,2924DC_17,0,-29.90422,24.5758,Northern Cape
20682650,Kalkpoort,2924DC_22,0,-29.99295,24.56316,Northern Cape
20682651,Kloofsig,2924DC_22,0,-29.9913,24.55799,Northern Cape
20682652,Kleinplaas,2924DC_23,0,-29.97428,24.62263,Northern Cape
20682653,Uitsoek,2924DC_18,0,-29.91992,24.61202,Northern Cape
20682654,Silos,2924DC_18,0,-29.93894,24.62528,Northern Cape
20682656,Loch View,2924DC_18,0,-29.9143,24.64476,Northern Cape
20682657,Tweedraai,2924DC_18,0,-29.9191,24.64897,Northern Cape
20682658,Loch View,2924DC_18,0,-29.9163,24.64556,Northern Cape
20682659,Riversdale,2924DC_24,0,-29.98155,24.65704,Northern Cape
20682660,Alfa,2924DC_24,0,-29.95089,24.65795,Northern Cape
20683442,Middelpos,2823BB_23,0,-28.23825,23.85996,Northern Cape
20683443,Brakpan,2823BB_24,0,-28.24739,23.90074,Northern Cape
20683444,Kolbe,2823BC_1,0,-28.2976,23.5157,Northern Cape
20683445,Hinton George,2823BC_2,0,-28.25581,23.58907,Northern Cape
20683446,Weymouth,2823BC_2,0,-28.28192,23.59291,Northern Cape
20683447,Aandrus,2823BC_3,0,-28.27543,23.63747,Northern Cape
20683448,Tevrede,2823BC_4,0,-28.27277,23.67367,Northern Cape
20683449,Willem se Put,2823BC_5,0,-28.2538,23.73942,Northern Cape
20683450,Content,2823BC_10,0,-28.32008,23.72895,Northern Cape
20683451,Trewil,2823BC_9,0,-28.32181,23.68774,Northern Cape
20683452,Langverwag,2823BC_13,0,-28.35584,23.64029,Northern Cape
20683453,England,2823BC_8,0,-28.32394,23.62206,Northern Cape
20683454,England,2823BC_8,0,-28.34375,23.62027,Northern Cape
20683455,Outpost,2823BC_7,0,-28.34508,23.56978,Northern Cape
20683456,Beadle,2823BC_7,0,-28.32225,23.56777,Northern Cape
20683457,Beadle,2823BC_7,0,-28.34017,23.55707,Northern Cape
20683458,Silver Streams,2823BC_12,0,-28.35362,23.58073,Northern Cape
20683459,Laughing Waters,2823BC_7,0,-28.30663,23.57085,Northern Cape
20683460,Walker,2823BC_12,0,-28.37682,23.56115,Northern Cape
20683461,Murray,2823BC_12,0,-28.38268,23.5802,Northern Cape
20683462,Dikbos,2823BC_13,0,-28.37797,23.61156,Northern Cape
20683463,Olienspruit,2823BC_14,0,-28.36908,23.65447,Northern Cape
20683464,Witput,2823BC_14,0,-28.37455,23.68323,Northern Cape
20683465,Vleiplaas,2823BC_14,0,-28.37026,23.6953,Northern Cape
20683466,Paddafontein,2823BC_15,0,-28.38342,23.71772,Northern Cape
20683842,Kareehoek,3120CA_21,0,-31.72461,20.02022,Northern Cape
20683843,Kookfontein,3120CA_25,0,-31.72106,20.2343,Northern Cape
20683844,Kookfontein,3120CA_25,0,-31.73645,20.23062,Northern Cape
20683845,Sandbult,3120CB_1,0,-31.54377,20.2853,Northern Cape
20683846,Leeudrif,3120CB_1,0,-31.54024,20.29906,Northern Cape
20683847,Brakbosvlakte,3120CB_2,0,-31.52266,20.30824,Northern Cape
20683848,Witvoëlfontein,2823DC_13,0,-28.89848,23.64621,Northern Cape
20683849,Diepdrif,3120CB_6,0,-31.56471,20.28718,Northern Cape
20683850,Leeukloof,3120CB_12,0,-31.63698,20.30689,Northern Cape
20683851,Rooivogelfontein,2823DC_18,0,-28.90925,23.6373,Northern Cape
20683852,Oshoek,3120CB_19,0,-31.66227,20.43685,Northern Cape
20683853,Krans,3120CB_17,0,-31.68891,20.31935,Northern Cape
20683854,Ou Krans,3120CB_16,0,-31.68568,20.27636,Northern Cape
20683855,Dwingdrif,3120CB_22,0,-31.71573,20.32353,Northern Cape
20683856,Bo-Elandsoog,3120CB_24,0,-31.72467,20.44697,Northern Cape
20683857,Kalkdam,2823DC_20,0,-28.93819,23.7357,Northern Cape
20683858,Onderste-Elandsoog,3120CB_25,0,-31.71479,20.4672,Northern Cape
20683859,Elandsoog,3120CB_25,0,-31.72361,20.4809,Northern Cape
20683860,Dassiesfontein,2823DC_18,0,-28.9245,23.62268,Northern Cape
20683861,Hoogfontein,2823DC_16,0,-28.92888,23.539,Northern Cape
20683862,Doringfontein,2823DC_16,0,-28.93244,23.51788,Northern Cape
20683863,Boogsnaar,2823DC_21,0,-28.96597,23.53387,Northern Cape
20683864,Kareeput,2823DC_21,0,-28.98595,23.53264,Northern Cape
20683865,Elandsfontein,3120CC_1,0,-31.77297,20.04958,Northern Cape
20683866,Piet se Nuplaas,3120CC_7,0,-31.80025,20.06119,Northern Cape
20684242,Rusoord,2722CC_9,0,-27.80984,22.1845,Northern Cape
20684243,Dwaalfontein,3121CC_22,0,-31.96606,21.08691,Northern Cape
20684244,Rhenosterkraal,3121CC_23,0,-31.96258,21.14433,Northern Cape
20684245,Klapin,2722CC_11,0,-27.87042,22.01557,Northern Cape
20684246,Waldeck,2722CC_11,0,-27.89278,22.01148,Northern Cape
20684247,Ulyate,2722CC_14,0,-27.88808,22.19075,Northern Cape
20684248,Stormwater,2722CC_20,0,-27.92493,22.22461,Northern Cape
20684249,Kajang,2722CC_20,0,-27.93571,22.22095,Northern Cape
20684250,Baumannsberg,2722CC_20,0,-27.93999,22.24293,Northern Cape
20684251,Vondeling,3121CC_25,0,-31.98348,21.24236,Northern Cape
20684252,Scottismith,2722CC_18,0,-27.90995,22.12339,Northern Cape
20684253,Longridge,2722CC_16,0,-27.94372,22.00525,Northern Cape
20684254,Hazeldene,2722CC_21,0,-27.97405,22.03803,Northern Cape
20684255,Cawnpore,2722CC_24,0,-27.9841,22.17845,Northern Cape
20684256,Robyn,3121CD_1,0,-31.79283,21.29199,Northern Cape
20684257,Bottelkraal,3121CD_1,0,-31.79959,21.29165,Northern Cape
20684258,Quaggasfontein,3121CD_10,0,-31.83091,21.45712,Northern Cape
20684259,Beeswater,3121CD_8,0,-31.8124,21.39698,Northern Cape
20684260,Gansfontein,3121CD_15,0,-31.8889,21.47787,Northern Cape
20684261,Droogvoetspoort,3121CD_19,0,-31.93575,21.40881,Northern Cape
20684262,Droogvoetsfontein,3121CD_23,0,-31.95246,21.39231,Northern Cape
20684263,Eros,3121CD_17,0,-31.94467,21.30919,Northern Cape
20684264,De Brak,3121CD_21,0,-31.99841,21.26742,Northern Cape
20684265,Klipheuwel,3121CD_25,0,-31.98825,21.47334,Northern Cape
20684266,Weltevrede,3121DA_1,0,-31.51045,21.50575,Northern Cape
20681238,Langkolk,2921CC_4,0,-29.76845,21.17203,Northern Cape
20681239,Lushof,2921CC_4,0,-29.79556,21.16716,Northern Cape
20681240,Addlestone,2722BD_21,0,-27.48554,22.76335,Northern Cape
20681241,Die Hoek,2921CC_9,0,-29.83649,21.16464,Northern Cape
20681242,Byfleet,2722BD_22,0,-27.45338,22.82772,Northern Cape
20681243,Vaderlandspan,2921CC_8,0,-29.83882,21.10112,Northern Cape
20681244,Weybridge,2722BD_22,0,-27.49333,22.83702,Northern Cape
20681245,Louwsrust,2921CC_11,0,-29.85346,21.00859,Northern Cape
20681246,Luton,2722BD_23,0,-27.49179,22.85377,Northern Cape
20681247,Boomrivier,2921CC_14,0,-29.88756,21.16102,Northern Cape
20681248,Byfleet,2722BD_24,0,-27.47501,22.91998,Northern Cape
20681249,Ysterdoring,2921CC_14,0,-29.86597,21.19569,Northern Cape
20681250,Walton,2722BD_24,0,-27.46144,22.94326,Northern Cape
20681251,Malanswil,2921CC_15,0,-29.88344,21.21581,Northern Cape
20681252,Witkalkskolk,2921CC_20,0,-29.93971,21.24722,Northern Cape
20681253,Morningside,2722BD_25,0,-27.47926,22.96259,Northern Cape
20681254,Verneukpan,2921CC_16,0,-29.93402,21.02422,Northern Cape
20681255,Elliesrus,2722BD_25,0,-27.49498,22.9672,Northern Cape
20681256,Arbeidsvreug,2921CD_2,0,-29.78477,21.30677,Northern Cape
20681257,Nooitgedacht,2921CD_3,0,-29.78335,21.35021,Northern Cape
20681258,Geduld,2921CD_3,0,-29.75996,21.39066,Northern Cape
20681259,Bastersput,2921CD_10,0,-29.82645,21.48709,Northern Cape
20681260,Weltervrede,2921CD_9,0,-29.80753,21.43866,Northern Cape
20681261,Ou Bouputs,2921CD_9,0,-29.84448,21.41684,Northern Cape
20681917,Riries,2723AC_9,0,-27.3237,23.16377,Northern Cape
20681918,Mt. Vera,2723AC_8,0,-27.30432,23.14949,Northern Cape
20681919,Dorisdale,2723AC_8,0,-27.32309,23.12231,Northern Cape
20681921,Grootboom,2723AC_6,0,-27.3084,23.04975,Northern Cape
20681922,Lizbeth,2723AC_6,0,-27.34812,23.04103,Northern Cape
20681923,Adams,2723AC_11,0,-27.35523,23.04364,Northern Cape
20681924,Goold,2723AC_6,0,-27.32963,23.02969,Northern Cape
20681925,Rissik,2723AC_6,0,-27.31044,23.00548,Northern Cape
20681926,Milner,2723AC_12,0,-27.38154,23.06389,Northern Cape
20681927,Rooidam,2723AC_13,0,-27.37025,23.10122,Northern Cape
20681928,Ulster,2723AC_13,0,-27.38349,23.10484,Northern Cape
20681929,Marthavale,2723AC_13,0,-27.35689,23.14934,Northern Cape
20681930,Mac Mac,2723AC_14,0,-27.36745,23.15531,Northern Cape
20681931,Pan,2723AC_14,0,-27.38347,23.18342,Northern Cape
20681932,Mount Roper,2723AC_15,0,-27.36293,23.21742,Northern Cape
20681933,Elgon,2723AC_15,0,-27.3921,23.22141,Northern Cape
20681934,Exit,2723AC_15,0,-27.39797,23.21952,Northern Cape
20681935,Ettrick,2723AC_20,0,-27.42187,23.23593,Northern Cape
20681936,Ettrick,2723AC_20,0,-27.44104,23.23417,Northern Cape
